timestamp,device_id,location,crop_type,season,temperature,humidity,rainfall,soil_moisture,soil_ph,light_intensity,fertilizer_used,irrigation_needed,crop_health,yield_estimate,pest_risk,anomaly_flag
2024-01-20 06:00:00,BD-KHU-006,Khulna,Potato,winter,22.6,58.48,0.0,66.53,5.97,683.0,34.59,0,Healthy,25.96,Low,0
2024-01-20 06:00:00,BD-KHU-002,Khulna,Jute,winter,25.55,57.21,0.0,57.35,5.83,1535.0,28.98,0,Healthy,2.81,Low,0
2024-01-20 07:00:00,BD-MYM-007,Mymensingh,Wheat,winter,21.28,69.13,0.0,71.92,6.67,2658.0,26.26,0,Healthy,3.14,Low,0
2024-01-20 07:00:00,BD-DHA-004,Dhaka,Rice,winter,23.37,69.5,0.0,50.9,5.77,10256.0,32.03,0,Healthy,4.28,Low,0
2024-01-20 07:00:00,BD-CHA-002,Chattogram,Potato,winter,24.72,70.59,0.0,58.77,5.5,4779.0,53.65,0,Healthy,25.8,Low,0
2024-01-20 08:00:00,BD-KHU-001,Khulna,Jute,winter,24.38,59.15,0.0,53.99,6.66,21709.0,4.03,0,Healthy,2.87,Low,0
2024-01-20 08:00:00,BD-MYM-003,Mymensingh,Rice,winter,21.5,53.49,0.52,38.66,6.21,18768.0,43.32,0,Healthy,4.79,Low,0
2024-01-20 09:00:00,BD-DHA-003,Dhaka,Rice,winter,19.58,65.87,0.0,70.84,6.55,24381.0,24.73,0,Healthy,4.73,Low,1
2024-01-20 09:00:00,BD-RAJ-008,Rajshahi,Jute,winter,18.76,59.26,0.0,59.06,6.36,28449.0,56.94,0,Healthy,2.87,Low,0
2024-01-20 10:00:00,BD-KHU-005,Khulna,Wheat,winter,22.51,61.97,0.0,38.7,6.9,30668.0,0.0,0,Healthy,3.44,Low,0
2024-01-20 10:00:00,BD-SYL-003,Sylhet,Jute,winter,21.34,59.67,0.0,59.71,5.75,34286.0,23.3,0,Healthy,3.07,Low,0
2024-01-20 10:00:00,BD-MYM-002,Mymensingh,Rice,winter,17.93,55.4,0.0,56.97,6.7,35701.0,16.04,0,Healthy,4.5,Low,0
2024-01-20 11:00:00,BD-SYL-007,Sylhet,Jute,winter,19.59,64.46,0.0,49.14,6.43,46095.0,44.5,0,Healthy,2.79,Low,0
2024-01-20 11:00:00,BD-KHU-002,Khulna,Jute,winter,18.27,69.93,0.0,48.13,6.31,30152.0,8.91,0,Healthy,2.83,Low,0
2024-01-20 12:00:00,BD-MYM-002,Mymensingh,Potato,winter,23.66,59.81,0.0,65.77,5.64,50000.0,69.84,0,Healthy,23.95,Low,0
2024-01-20 12:00:00,BD-CHA-006,Chattogram,Rice,winter,23.63,57.68,0.0,57.62,5.69,37715.0,10.65,0,Healthy,4.5,Low,0
2024-01-20 13:00:00,BD-CHA-003,Chattogram,Jute,winter,24.49,61.97,0.0,58.1,6.75,33684.0,23.14,0,Healthy,2.96,Low,0
2024-01-20 13:00:00,BD-RAJ-005,Rajshahi,Rice,winter,25.58,62.8,0.0,51.13,6.98,37257.0,10.72,0,Healthy,4.85,Low,0
2024-01-20 14:00:00,BD-KHU-002,Khulna,Wheat,winter,28.01,61.16,0.0,44.65,7.35,23681.0,1.56,0,Healthy,3.28,Low,0
2024-01-20 14:00:00,BD-MYM-001,Mymensingh,Rice,winter,23.41,60.43,0.0,60.71,6.74,39433.0,62.11,0,Healthy,4.66,Low,0
2024-01-20 14:00:00,BD-DHA-004,Dhaka,Rice,winter,21.69,60.76,0.0,39.74,6.29,33676.0,51.01,0,Healthy,4.82,Low,0
2024-01-20 15:00:00,BD-CHA-006,Chattogram,Potato,winter,22.0,58.82,0.0,46.26,6.17,24057.0,27.69,0,Healthy,24.82,Low,0
2024-01-20 15:00:00,BD-RAJ-003,Rajshahi,Rice,winter,22.96,53.51,0.0,63.02,6.73,26809.0,20.74,0,Healthy,4.88,Low,0
2024-01-20 16:00:00,BD-KHU-007,Khulna,Wheat,winter,25.26,67.94,0.0,46.57,7.6,18550.0,44.15,0,Healthy,3.18,Low,0
2024-01-20 16:00:00,BD-SYL-004,Sylhet,Potato,winter,22.17,69.6,0.0,60.56,5.5,25525.0,22.45,0,Healthy,27.31,Low,0
2024-01-20 17:00:00,BD-MYM-006,Mymensingh,Jute,winter,24.93,56.44,0.0,58.16,6.11,6681.0,16.94,0,Healthy,3.07,Low,0
2024-01-20 17:00:00,BD-DHA-006,Dhaka,Rice,winter,20.45,67.1,12.49,68.43,6.05,2846.0,27.38,0,Healthy,4.31,Low,0
2024-01-20 17:00:00,BD-KHU-001,Khulna,Wheat,winter,17.01,58.69,0.0,68.17,6.94,5311.0,0.0,0,Healthy,3.33,Low,0
2024-01-20 18:00:00,BD-RAJ-001,Rajshahi,Potato,winter,16.2,56.95,0.0,60.63,6.31,0.0,48.52,0,Healthy,24.13,Low,0
2024-01-20 18:00:00,BD-DHA-008,Dhaka,Jute,winter,21.46,59.69,0.0,65.83,5.5,1236.0,47.73,0,Healthy,3.06,Low,0
2024-01-20 19:00:00,BD-SYL-006,Sylhet,Rice,winter,18.61,53.84,0.0,65.81,6.76,36.0,54.13,0,Healthy,4.74,Low,0
2024-01-20 19:00:00,BD-KHU-008,Khulna,Rice,winter,22.63,54.0,0.0,49.42,6.22,62.0,9.36,0,Healthy,4.64,Low,0
2024-01-20 20:00:00,BD-SYL-004,Sylhet,Jute,winter,20.85,55.82,0.0,49.26,6.18,73.0,53.54,0,Healthy,2.78,Low,0
2024-01-20 20:00:00,BD-KHU-005,Khulna,Tomato,winter,18.94,54.41,0.0,46.97,6.11,35.0,29.78,0,Healthy,34.03,Low,0
2024-01-20 20:00:00,BD-RAJ-008,Rajshahi,Jute,winter,25.1,48.83,0.0,53.38,5.92,41.0,21.3,0,Stressed,2.0,Low,0
2024-01-20 21:00:00,BD-KHU-008,Khulna,Wheat,winter,18.93,54.43,0.0,48.14,6.79,57.0,52.46,0,Healthy,3.31,Low,0
2024-01-20 21:00:00,BD-MYM-004,Mymensingh,Wheat,winter,23.43,54.89,0.0,55.45,6.57,21.0,25.06,0,Healthy,3.26,Low,0
2024-01-20 22:00:00,BD-DHA-007,Dhaka,Rice,winter,17.51,69.97,0.0,74.03,6.1,44.0,6.38,0,Healthy,4.48,Low,0
2024-01-20 22:00:00,BD-RAJ-006,Rajshahi,Rice,winter,21.01,62.65,0.22,51.53,6.38,53.0,38.62,0,Healthy,4.42,Low,0
2024-01-20 23:00:00,BD-SYL-001,Sylhet,Potato,winter,23.52,69.21,0.0,52.57,5.81,69.0,47.83,0,Healthy,24.17,Low,0
2024-01-20 23:00:00,BD-MYM-005,Mymensingh,Rice,winter,21.01,49.61,0.0,48.38,6.22,99.0,15.19,0,Stressed,3.64,Low,0
2024-01-20 23:00:00,BD-RAJ-004,Rajshahi,Potato,winter,21.1,52.13,0.0,66.15,6.2,67.0,48.75,0,Healthy,27.02,Low,0
2024-01-21 00:00:00,BD-CHA-001,Chattogram,Wheat,winter,18.13,72.43,0.0,71.08,6.77,23.0,7.91,0,Healthy,3.23,Low,0
2024-01-21 00:00:00,BD-MYM-005,Mymensingh,Rice,winter,21.84,50.98,0.0,40.17,6.32,24.0,21.88,0,Healthy,4.62,Low,0
2024-01-21 01:00:00,BD-DHA-004,Dhaka,Tomato,winter,23.67,54.83,0.0,54.25,6.74,44.0,41.46,0,Healthy,34.78,Low,0
2024-01-21 01:00:00,BD-CHA-006,Chattogram,Potato,winter,23.22,59.62,0.0,46.94,5.81,53.0,30.42,0,Healthy,24.13,Low,0
2024-01-21 02:00:00,BD-MYM-002,Mymensingh,Tomato,winter,21.54,60.9,0.0,55.5,6.44,89.0,18.57,0,Healthy,38.36,Low,0
2024-01-21 02:00:00,BD-DHA-003,Dhaka,Potato,winter,24.25,62.54,0.0,66.58,5.5,79.0,39.65,0,Healthy,26.59,Low,0
2024-01-21 02:00:00,BD-DHA-001,Dhaka,Potato,winter,22.11,58.87,0.0,54.05,5.86,33.0,52.44,0,Healthy,27.26,Low,0
2024-01-21 03:00:00,BD-MYM-003,Mymensingh,Wheat,winter,23.0,72.73,0.0,42.62,6.2,17.0,29.0,0,Healthy,3.04,Low,0
2024-01-21 03:00:00,BD-SYL-005,Sylhet,Jute,winter,21.32,57.03,0.0,34.88,6.69,67.0,0.0,1,Stressed,2.13,Low,0
2024-01-21 04:00:00,BD-CHA-006,Chattogram,Jute,winter,21.98,62.08,0.0,60.98,5.88,70.0,64.93,0,Healthy,2.98,Low,0
2024-01-21 04:00:00,BD-CHA-005,Chattogram,Wheat,winter,15.84,54.45,13.06,61.32,6.98,92.0,42.74,0,Healthy,3.44,Low,0
2024-01-21 05:00:00,BD-DHA-004,Dhaka,Wheat,winter,20.89,64.77,0.11,52.31,6.17,69.0,25.85,0,Healthy,3.31,Low,0
2024-01-21 05:00:00,BD-KHU-002,Khulna,Wheat,winter,21.14,52.61,0.0,51.89,7.34,9.0,12.14,0,Healthy,3.1,Low,0
2024-01-21 06:00:00,BD-DHA-003,Dhaka,Potato,winter,21.92,56.62,0.0,64.58,6.49,1921.0,32.16,0,Healthy,26.87,Low,0
2024-01-21 06:00:00,BD-CHA-006,Chattogram,Potato,winter,21.42,61.95,0.0,56.52,5.61,4238.0,34.36,0,Healthy,25.45,Low,0
2024-01-21 06:00:00,BD-DHA-006,Dhaka,Wheat,winter,18.79,58.21,0.0,54.89,6.69,0.0,60.85,0,Healthy,3.12,Low,0
2024-01-21 07:00:00,BD-CHA-005,Chattogram,Potato,winter,18.69,65.51,0.0,58.43,5.52,8177.0,30.19,0,Healthy,24.15,Low,0
2024-01-21 07:00:00,BD-SYL-002,Sylhet,Rice,winter,21.66,49.43,0.0,61.32,6.35,14053.0,26.53,0,Stressed,3.74,Low,0
2024-01-21 08:00:00,BD-RAJ-005,Rajshahi,Tomato,winter,22.97,65.19,0.0,45.72,6.45,23716.0,27.04,0,Healthy,38.39,Low,0
2024-01-21 08:00:00,BD-DHA-004,Dhaka,Jute,winter,24.5,65.02,0.0,47.42,6.41,13752.0,58.67,0,Healthy,3.02,Low,0
2024-01-21 09:00:00,BD-RAJ-002,Rajshahi,Wheat,winter,17.66,55.43,0.0,60.07,6.13,38735.0,30.49,0,Healthy,3.2,Low,0
2024-01-21 09:00:00,BD-SYL-007,Sylhet,Tomato,winter,17.42,66.96,0.0,62.59,6.73,26108.0,1.82,0,Healthy,36.52,Low,0
2024-01-21 09:00:00,BD-DHA-005,Dhaka,Jute,winter,22.64,58.92,0.0,65.49,6.12,24175.0,20.03,0,Healthy,2.8,Low,0
2024-01-21 10:00:00,BD-RAJ-001,Rajshahi,Potato,winter,20.22,65.36,0.0,65.46,5.69,41255.0,33.51,0,Healthy,27.32,Low,0
2024-01-21 10:00:00,BD-CHA-004,Chattogram,Rice,winter,19.61,72.32,0.0,67.99,5.76,30722.0,21.91,0,Healthy,4.56,Low,0
2024-01-21 11:00:00,BD-CHA-002,Chattogram,Wheat,winter,17.39,59.3,0.0,66.48,6.88,31903.0,66.96,0,Healthy,3.06,Low,0
2024-01-21 11:00:00,BD-DHA-001,Dhaka,Rice,winter,24.78,58.66,0.0,46.29,7.3,44532.0,0.0,0,Healthy,4.44,Low,0
2024-01-21 12:00:00,BD-RAJ-003,Rajshahi,Wheat,winter,22.87,62.34,0.0,63.7,6.87,39240.0,46.19,0,Healthy,3.24,Low,0
2024-01-21 12:00:00,BD-CHA-006,Chattogram,Rice,winter,24.88,65.47,0.0,45.51,6.25,31381.0,29.57,0,Healthy,4.76,Low,0
2024-01-21 12:00:00,BD-KHU-005,Khulna,Rice,winter,21.96,59.66,0.0,46.47,6.77,43730.0,17.45,0,Healthy,4.68,Low,0
2024-01-21 13:00:00,BD-DHA-002,Dhaka,Wheat,winter,17.21,63.71,0.0,59.42,7.71,34968.0,11.21,0,Healthy,3.09,Low,0
2024-01-21 13:00:00,BD-MYM-008,Mymensingh,Wheat,winter,19.79,68.14,0.0,50.73,6.99,39154.0,10.27,0,Healthy,3.27,Low,0
2024-01-21 14:00:00,BD-DHA-006,Dhaka,Rice,winter,23.21,57.49,0.0,47.08,6.05,34444.0,48.66,0,Healthy,4.47,Low,1
2024-01-21 14:00:00,BD-DHA-008,Dhaka,Rice,winter,25.93,58.77,0.0,41.44,7.09,27595.0,0.0,0,Healthy,4.51,Low,0
2024-01-21 15:00:00,BD-RAJ-007,Rajshahi,Potato,winter,22.63,62.72,0.0,59.37,5.5,21312.0,26.77,0,Healthy,26.02,Low,0
2024-01-21 15:00:00,BD-CHA-001,Chattogram,Potato,winter,22.15,57.93,0.0,48.77,5.5,34628.0,33.8,0,Healthy,26.39,Low,0
2024-01-21 15:00:00,BD-MYM-007,Mymensingh,Wheat,winter,21.11,41.32,0.0,60.17,6.12,32263.0,57.31,0,Stressed,2.34,Low,0
2024-01-21 16:00:00,BD-SYL-004,Sylhet,Wheat,winter,21.48,52.21,0.0,66.65,6.94,17451.0,33.64,0,Healthy,3.21,Low,0
2024-01-21 16:00:00,BD-SYL-005,Sylhet,Potato,winter,24.08,61.23,0.0,75.39,5.62,5485.0,16.79,0,Healthy,24.98,Low,0
2024-01-21 17:00:00,BD-RAJ-001,Rajshahi,Tomato,winter,22.71,69.98,0.0,52.67,6.26,9149.0,0.0,0,Healthy,36.48,Low,0
2024-01-21 17:00:00,BD-KHU-004,Khulna,Jute,winter,22.87,58.55,0.0,50.26,6.08,13893.0,26.77,0,Healthy,3.07,Low,0
2024-01-21 18:00:00,BD-CHA-007,Chattogram,Tomato,winter,21.49,64.63,0.0,62.27,6.67,6525.0,42.14,0,Healthy,36.05,Low,0
2024-01-21 18:00:00,BD-CHA-001,Chattogram,Rice,winter,17.7,59.65,0.0,63.76,6.57,0.0,21.87,0,Healthy,4.52,Low,0
2024-01-21 18:00:00,BD-SYL-007,Sylhet,Wheat,winter,21.74,53.32,0.0,67.09,7.05,7423.0,9.47,0,Healthy,3.27,Low,0
2024-01-21 19:00:00,BD-CHA-004,Chattogram,Tomato,winter,25.71,57.35,0.0,35.09,6.8,29.0,45.26,0,Healthy,33.68,Low,1
2024-01-21 19:00:00,BD-RAJ-001,Rajshahi,Potato,winter,17.61,49.84,0.0,44.35,5.72,89.0,80.61,0,Stressed,17.98,Low,0
2024-01-21 20:00:00,BD-MYM-006,Mymensingh,Potato,winter,21.47,60.83,0.0,61.45,6.1,27.0,34.58,0,Healthy,25.64,Low,0
2024-01-21 20:00:00,BD-KHU-008,Khulna,Jute,winter,23.27,54.61,0.0,41.46,6.74,31.0,9.06,0,Healthy,2.84,Low,0
2024-01-21 21:00:00,BD-KHU-006,Khulna,Potato,winter,23.58,63.03,0.0,51.47,5.5,79.0,37.72,0,Healthy,26.69,Low,0
2024-01-21 21:00:00,BD-SYL-003,Sylhet,Rice,winter,22.24,60.16,0.0,52.92,6.64,11.0,30.04,0,Healthy,4.81,Low,0
2024-01-21 21:00:00,BD-SYL-004,Sylhet,Rice,winter,18.79,51.48,0.0,70.88,6.33,81.0,71.24,0,Healthy,4.38,Low,0
2024-01-21 22:00:00,BD-SYL-001,Sylhet,Potato,winter,24.15,62.71,0.0,55.55,5.5,21.0,41.45,0,Healthy,24.29,Low,0
2024-01-21 22:00:00,BD-KHU-006,Khulna,Tomato,winter,23.52,55.45,0.0,63.75,6.55,15.0,19.18,0,Healthy,37.61,Low,0
2024-01-21 23:00:00,BD-RAJ-003,Rajshahi,Rice,winter,23.8,56.7,2.53,39.62,6.16,91.0,34.62,0,Healthy,4.88,Low,0
2024-01-21 23:00:00,BD-RAJ-004,Rajshahi,Jute,winter,26.24,60.19,0.0,75.77,5.63,76.0,25.75,0,Healthy,2.85,Low,0
2024-01-22 00:00:00,BD-KHU-001,Khulna,Wheat,winter,24.02,52.45,0.0,59.84,6.95,83.0,54.05,0,Healthy,3.12,Low,0
2024-01-22 00:00:00,BD-KHU-007,Khulna,Jute,winter,18.08,65.05,0.0,52.0,5.57,100.0,17.98,0,Healthy,2.69,Low,0
2024-01-22 01:00:00,BD-RAJ-003,Rajshahi,Wheat,winter,21.37,62.38,0.0,57.24,6.42,78.0,33.39,0,Healthy,3.25,Low,0
2024-01-22 01:00:00,BD-KHU-006,Khulna,Jute,winter,21.89,73.16,0.0,50.91,7.12,27.0,9.69,0,Healthy,2.93,Low,0
2024-01-22 01:00:00,BD-KHU-001,Khulna,Jute,winter,18.29,62.66,0.0,39.34,6.12,18.0,43.28,0,Healthy,2.92,Low,0
2024-01-22 02:00:00,BD-KHU-003,Khulna,Tomato,winter,20.81,57.03,3.54,55.97,6.79,78.0,22.57,0,Healthy,33.33,Low,0
2024-01-22 02:00:00,BD-RAJ-008,Rajshahi,Tomato,winter,20.12,56.94,0.0,32.47,6.08,29.0,40.45,1,Stressed,31.43,Low,0
2024-01-22 03:00:00,BD-SYL-003,Sylhet,Potato,winter,20.48,53.21,0.0,48.64,5.86,61.0,7.97,0,Healthy,26.4,Low,0
2024-01-22 03:00:00,BD-DHA-002,Dhaka,Rice,winter,19.67,51.85,0.0,46.34,6.26,37.0,21.38,0,Healthy,4.84,Low,0
2024-01-22 04:00:00,BD-RAJ-004,Rajshahi,Rice,winter,21.44,54.48,0.0,62.19,6.74,21.0,41.39,0,Healthy,4.5,Low,0
2024-01-22 04:00:00,BD-KHU-008,Khulna,Rice,winter,23.3,73.69,0.0,56.52,6.68,2.0,40.62,0,Healthy,4.53,Low,0
2024-01-22 04:00:00,BD-SYL-004,Sylhet,Wheat,winter,19.5,62.14,0.0,59.42,6.64,99.0,46.44,0,Healthy,3.12,Low,0
2024-01-22 05:00:00,BD-SYL-003,Sylhet,Jute,winter,21.25,69.27,0.0,55.24,6.3,60.0,7.81,0,Healthy,2.67,Low,0
2024-01-22 05:00:00,BD-DHA-001,Dhaka,Wheat,winter,26.0,52.01,0.0,52.98,6.62,31.0,33.13,0,Healthy,3.11,Low,0
2024-01-22 06:00:00,BD-KHU-003,Khulna,Rice,winter,24.92,66.11,0.0,56.39,6.46,0.0,13.57,0,Healthy,4.34,Low,0
2024-01-22 06:00:00,BD-KHU-006,Khulna,Rice,winter,24.56,69.21,0.0,39.49,6.48,4852.0,4.83,0,Healthy,4.69,Low,0
2024-01-22 07:00:00,BD-SYL-007,Sylhet,Tomato,winter,24.48,69.43,0.0,64.82,6.67,14378.0,7.29,0,Healthy,37.99,Low,0
2024-01-22 07:00:00,BD-DHA-006,Dhaka,Jute,winter,23.69,65.99,4.36,54.86,6.22,9384.0,10.64,0,Healthy,2.8,Low,0
2024-01-22 07:00:00,BD-SYL-003,Sylhet,Wheat,winter,16.77,65.55,0.0,69.23,7.02,6825.0,13.08,0,Healthy,3.14,Low,0
2024-01-22 08:00:00,BD-MYM-007,Mymensingh,Potato,winter,22.14,60.83,0.0,41.51,6.43,16208.0,27.35,0,Healthy,23.87,Low,0
2024-01-22 08:00:00,BD-MYM-006,Mymensingh,Wheat,winter,26.08,46.27,0.0,46.46,6.09,8285.0,17.72,0,Stressed,2.77,Low,0
2024-01-22 09:00:00,BD-MYM-006,Mymensingh,Wheat,winter,24.02,61.52,0.0,48.28,7.02,30642.0,24.9,0,Healthy,3.35,Low,0
2024-01-22 09:00:00,BD-MYM-003,Mymensingh,Potato,winter,25.21,65.09,0.0,38.97,5.5,31727.0,25.31,0,Healthy,25.91,Low,0
2024-01-22 10:00:00,BD-SYL-005,Sylhet,Wheat,winter,20.86,59.93,3.86,50.17,7.08,36937.0,42.08,0,Healthy,3.24,Low,0
2024-01-22 10:00:00,BD-RAJ-001,Rajshahi,Tomato,winter,25.91,53.99,0.0,36.91,6.38,37862.0,10.29,0,Healthy,38.06,Low,0
2024-01-22 10:00:00,BD-CHA-001,Chattogram,Wheat,winter,20.67,54.36,0.0,46.68,6.49,41809.0,33.83,0,Healthy,3.17,Low,0
2024-01-22 11:00:00,BD-KHU-006,Khulna,Tomato,winter,24.79,68.67,0.0,60.33,6.32,34760.0,52.42,0,Healthy,33.79,Low,0
2024-01-22 11:00:00,BD-RAJ-002,Rajshahi,Potato,winter,22.41,54.33,2.05,47.29,6.21,41518.0,46.77,0,Healthy,24.67,Low,0
2024-01-22 12:00:00,BD-RAJ-006,Rajshahi,Rice,winter,20.59,69.72,0.0,64.84,6.52,34632.0,39.17,0,Healthy,4.74,Low,0
2024-01-22 12:00:00,BD-RAJ-006,Rajshahi,Jute,winter,25.6,64.03,0.0,55.01,6.53,34734.0,36.94,0,Healthy,3.01,Low,0
2024-01-22 13:00:00,BD-RAJ-002,Rajshahi,Jute,winter,21.91,52.47,0.0,62.86,6.58,41159.0,19.17,0,Healthy,2.85,Low,0
2024-01-22 13:00:00,BD-CHA-001,Chattogram,Jute,winter,21.29,57.91,0.0,45.24,6.26,42974.0,49.96,0,Healthy,2.68,Low,0
2024-01-22 13:00:00,BD-RAJ-004,Rajshahi,Rice,winter,22.64,63.77,0.0,58.11,6.67,29778.0,42.74,0,Healthy,4.42,Low,0
2024-01-22 14:00:00,BD-SYL-005,Sylhet,Rice,winter,19.42,62.89,0.0,42.72,6.43,38372.0,33.13,0,Healthy,4.78,Low,0
2024-01-22 14:00:00,BD-MYM-001,Mymensingh,Rice,winter,21.1,77.65,0.0,53.09,6.67,35719.0,22.95,0,Healthy,4.39,Low,0
2024-01-22 15:00:00,BD-CHA-008,Chattogram,Potato,winter,24.31,63.06,0.0,48.11,5.95,23837.0,21.11,0,Healthy,26.08,Low,0
2024-01-22 15:00:00,BD-RAJ-007,Rajshahi,Potato,winter,25.21,63.97,0.0,55.68,5.87,23442.0,2.36,0,Healthy,26.44,Low,0
2024-01-22 16:00:00,BD-CHA-006,Chattogram,Tomato,winter,20.98,52.41,0.0,43.61,6.38,20241.0,31.56,0,Healthy,35.78,Low,0
2024-01-22 16:00:00,BD-CHA-002,Chattogram,Potato,winter,22.65,49.16,0.0,32.5,5.53,15709.0,19.07,1,Stressed,21.46,Low,0
2024-01-22 16:00:00,BD-KHU-004,Khulna,Wheat,winter,23.31,59.28,0.0,72.9,6.71,28846.0,0.0,0,Healthy,3.07,Low,0
2024-01-22 17:00:00,BD-CHA-002,Chattogram,Rice,winter,20.76,64.39,0.0,81.4,6.31,13849.0,0.0,0,Healthy,4.48,Low,0
2024-01-22 17:00:00,BD-SYL-001,Sylhet,Jute,winter,23.1,41.85,0.0,41.45,6.27,13585.0,33.32,0,Stressed,2.07,Low,0
2024-01-22 18:00:00,BD-SYL-002,Sylhet,Rice,winter,21.85,58.41,0.0,44.19,6.31,0.0,0.0,0,Healthy,4.48,Low,0
2024-01-22 18:00:00,BD-SYL-003,Sylhet,Potato,winter,21.58,65.02,0.0,62.05,5.62,0.0,75.15,0,Healthy,24.31,Low,0
2024-01-22 19:00:00,BD-RAJ-002,Rajshahi,Tomato,winter,22.4,59.43,0.0,54.24,6.16,23.0,49.67,0,Healthy,36.02,Low,0
2024-01-22 19:00:00,BD-DHA-006,Dhaka,Tomato,winter,21.46,64.02,0.0,49.45,5.9,33.0,26.62,0,Healthy,38.29,Low,0
2024-01-22 20:00:00,BD-KHU-008,Khulna,Rice,winter,23.24,43.55,0.0,42.33,6.29,58.0,54.85,0,Stressed,3.94,Low,0
2024-01-22 20:00:00,BD-CHA-003,Chattogram,Tomato,winter,24.25,73.33,0.0,40.58,5.93,76.0,34.48,0,Healthy,37.47,Low,0
2024-01-22 20:00:00,BD-CHA-003,Chattogram,Rice,winter,19.63,59.8,2.07,62.13,6.46,78.0,34.67,0,Healthy,4.39,Low,0
2024-01-22 21:00:00,BD-DHA-006,Dhaka,Wheat,winter,26.94,54.43,0.0,44.43,7.38,81.0,67.62,0,Healthy,3.42,Low,0
2024-01-22 21:00:00,BD-RAJ-007,Rajshahi,Tomato,winter,23.14,60.37,0.0,28.36,6.5,61.0,30.2,1,Stressed,30.6,Low,0
2024-01-22 22:00:00,BD-MYM-005,Mymensingh,Jute,winter,20.39,64.46,0.0,55.79,5.86,52.0,0.0,0,Healthy,2.93,Low,0
2024-01-22 22:00:00,BD-SYL-004,Sylhet,Rice,winter,25.07,58.68,0.0,62.36,5.99,72.0,16.75,0,Healthy,4.39,Low,0
2024-01-22 23:00:00,BD-DHA-007,Dhaka,Tomato,winter,22.2,66.37,7.05,47.86,6.14,53.0,7.92,0,Healthy,34.38,Low,0
2024-01-22 23:00:00,BD-KHU-008,Khulna,Wheat,winter,21.74,54.42,0.0,39.84,7.14,42.0,23.94,0,Healthy,3.52,Low,1
2024-01-22 23:00:00,BD-DHA-006,Dhaka,Rice,winter,23.76,57.19,0.0,36.88,5.97,50.0,42.63,0,Healthy,4.9,Low,0
2024-01-23 00:00:00,BD-CHA-002,Chattogram,Jute,winter,21.26,61.01,0.92,48.25,6.43,51.0,43.72,0,Healthy,3.06,Low,1
2024-01-23 00:00:00,BD-MYM-008,Mymensingh,Wheat,winter,21.39,57.1,0.0,55.09,6.48,11.0,30.7,0,Healthy,3.22,Low,0
2024-01-23 01:00:00,BD-DHA-001,Dhaka,Wheat,winter,23.78,62.67,0.0,54.47,6.29,64.0,14.79,0,Healthy,3.5,Low,0
2024-01-23 01:00:00,BD-RAJ-005,Rajshahi,Rice,winter,23.33,60.92,0.0,64.4,6.52,87.0,37.06,0,Healthy,4.92,Low,0
2024-01-23 02:00:00,BD-CHA-002,Chattogram,Jute,winter,21.78,60.06,1.12,49.86,5.9,30.0,8.97,0,Healthy,2.7,Low,0
2024-01-23 02:00:00,BD-CHA-008,Chattogram,Potato,winter,17.68,62.84,0.0,80.86,6.23,43.0,38.92,0,Healthy,26.15,Low,0
2024-01-23 02:00:00,BD-MYM-005,Mymensingh,Rice,winter,21.4,67.86,0.0,57.79,5.99,98.0,45.75,0,Healthy,4.55,Low,0
2024-01-23 03:00:00,BD-MYM-007,Mymensingh,Wheat,winter,22.08,56.44,0.0,55.31,6.57,80.0,46.22,0,Healthy,3.18,Low,0
2024-01-23 03:00:00,BD-SYL-007,Sylhet,Jute,winter,21.85,61.44,0.0,66.05,7.02,91.0,11.46,0,Healthy,3.02,Low,0
2024-01-23 04:00:00,BD-RAJ-008,Rajshahi,Rice,winter,25.92,64.18,0.0,49.24,6.71,84.0,51.31,0,Healthy,4.91,Low,0
2024-01-23 04:00:00,BD-SYL-008,Sylhet,Potato,winter,21.85,51.44,0.0,56.72,5.77,69.0,4.81,0,Healthy,25.09,Low,0
2024-01-23 05:00:00,BD-SYL-004,Sylhet,Jute,winter,21.06,58.96,0.0,51.85,5.94,20.0,10.64,0,Healthy,2.99,Low,0
2024-01-23 05:00:00,BD-KHU-001,Khulna,Wheat,winter,18.94,70.46,0.0,60.5,6.19,9.0,69.63,0,Healthy,3.29,Low,0
2024-01-23 05:00:00,BD-MYM-002,Mymensingh,Rice,winter,18.41,63.8,0.0,60.42,6.36,7.0,32.45,0,Healthy,4.65,Low,0
2024-01-23 06:00:00,BD-MYM-006,Mymensingh,Tomato,winter,26.1,63.74,0.0,38.19,6.72,0.0,65.3,0,Healthy,36.68,Low,0
2024-01-23 06:00:00,BD-CHA-004,Chattogram,Tomato,winter,20.19,58.51,0.0,58.07,6.52,7566.0,45.53,0,Healthy,37.25,Low,0
2024-01-23 07:00:00,BD-DHA-007,Dhaka,Tomato,winter,19.1,55.21,0.99,60.83,6.05,15181.0,75.59,0,Healthy,33.77,Low,0
2024-01-23 07:00:00,BD-CHA-008,Chattogram,Tomato,winter,21.7,56.28,0.0,73.07,6.73,0.0,54.33,0,Healthy,35.28,Low,0
2024-01-23 08:00:00,BD-RAJ-008,Rajshahi,Jute,winter,23.67,54.27,0.0,35.07,5.93,15498.0,28.7,0,Healthy,2.68,Low,0
2024-01-23 08:00:00,BD-DHA-007,Dhaka,Rice,winter,22.04,50.87,0.0,50.22,6.92,20604.0,15.0,0,Healthy,4.65,Low,0
